fish,sl,eye,pec,pel,month,year,side,location,time
1596,40.86,3.28,7.43,5.82,10,2011,R,PAS2,Post
1596,40.85,3.28,7.42,5.84,10,2011,R,PAS2,Post
1597,58.5,4.25,10.62,7.65,8,2011,R,PAS2,Post
1597,58.5,4.26,10.63,7.66,8,2011,R,PAS2,Post
1598,52.95,4,9.15,6.64,8,2011,R,PAS2,Post
1598,52.93,3.98,9.15,6.66,8,2011,R,PAS2,Post
1600,51.22,4.13,9.42,6.58,9,2011,R,PAS2,Post
1600,51.24,4.15,9.43,6.58,9,2011,R,PAS2,Post
1601,58.48,4.48,10.12,6.81,8,2011,R,PAS2,Post
1601,58.46,4.47,10.11,6.83,8,2011,R,PAS2,Post
1602,58.93,4.33,10.81,7.21,8,2011,R,PAS2,Post
1602,58.93,4.35,10.84,7.23,8,2011,R,PAS2,Post
1603,60.1,4.43,10.4,7.79,8,2011,R,PAS2,Post
1603,60.14,4.42,10.41,7.79,8,2011,R,PAS2,Post
1604,64.15,4.41,11.18,7.83,7,2011,R,PAS2,Post
1604,64.11,4.44,11.15,7.85,7,2011,R,PAS2,Post
1605,56.49,4.4,9.85,6.55,8,2011,R,PAS2,Post
1605,56.46,4.44,9.85,6.52,8,2011,R,PAS2,Post
1606,48.43,3.77,8.05,5.85,9,2011,R,PAS2,Post
1606,48.42,3.75,8.04,5.87,9,2011,R,PAS2,Post
1607,55.2,4.07,10.38,6.89,8,2011,R,PAS2,Post
1607,55.23,4.1,10.35,6.9,8,2011,R,PAS2,Post
1608,63.38,4.91,11.55,8.3,7,2011,R,PAS2,Post
1608,63.39,4.92,11.59,8.26,7,2011,R,PAS2,Post
1609,55.17,4.48,9.86,6.85,8,2011,R,PAS2,Post
1609,55.18,4.48,9.87,6.87,8,2011,R,PAS2,Post
1632,54.23,4.63,10.04,7,6,2011,R,PAS4,Post
1632,54.22,4.61,10.08,6.97,6,2011,R,PAS4,Post
1642,45.45,3.63,8.92,6.09,7,2011,R,OFB3,Post
1642,45.46,3.67,8.94,6.07,7,2011,R,OFB3,Post
1643,46.62,3.94,9.03,6.06,7,2011,R,OFB3,Post
1643,46.65,3.95,9.02,6.05,7,2011,R,OFB3,Post
1644,46.13,4.08,9.63,6.67,7,2011,R,OFB3,Post
1644,46.1,4.08,9.62,6.67,7,2011,R,OFB3,Post
1645,43.33,3.72,9,6.1,7,2011,R,OFB3,Post
1645,43.35,3.74,8.99,6.09,7,2011,R,OFB3,Post
1646,43.06,3.87,8.46,5.59,7,2011,R,OFB3,Post
1646,43.03,3.87,8.43,5.59,7,2011,R,OFB3,Post
1647,44.29,3.99,9.17,6.28,7,2011,R,OFB3,Post
1647,44.28,3.97,9.17,6.24,7,2011,R,OFB3,Post
1648,52.18,4.27,9.51,6.47,6,2011,R,OFB3,Post
1648,52.19,4.27,9.53,6.49,6,2011,R,OFB3,Post
1649,40.61,3.92,7.06,4.92,7,2011,R,OFB3,Post
1649,40.6,3.92,7.05,4.93,7,2011,R,OFB3,Post
1650,41.06,3.49,7.5,4.79,7,2011,R,OFB3,Post
1650,41.05,3.48,7.49,4.8,7,2011,R,OFB3,Post
1651,42.49,3.99,9.19,6,7,2011,R,OFB3,Post
1651,42.47,3.96,9.19,6,7,2011,R,OFB3,Post
1652,46.57,3.9,8.74,6.22,7,2011,R,OFB3,Post
1652,46.55,3.92,8.76,6.24,7,2011,R,OFB3,Post
1653,39.61,3.39,7.36,4.97,7,2011,R,OFB3,Post
1653,39.68,3.37,7.31,4.97,7,2011,R,OFB3,Post
1654,41.08,3.5,8.47,5.75,7,2011,R,OFB3,Post
1654,41.07,3.53,8.49,5.76,7,2011,R,OFB3,Post
1655,43.85,3.76,8.34,5.75,7,2011,R,OFB3,Post
1655,43.83,3.76,8.33,5.74,7,2011,R,OFB3,Post
1656,41.94,3.88,8.28,5.27,7,2011,R,OFB3,Post
1656,41.98,3.88,8.24,5.29,7,2011,R,OFB3,Post
1657,36.08,3.2,7.61,5.04,8,2011,R,OFB3,Post
1657,36.06,3.18,7.63,5.06,8,2011,R,OFB3,Post
1658,41.65,3.57,8.95,5.71,7,2011,R,OFB3,Post
1658,41.65,3.57,8.96,5.71,7,2011,R,OFB3,Post
1659,39.9,3.32,7.96,5.38,7,2011,R,OFB3,Post
1659,39.92,3.3,7.97,5.36,7,2011,R,OFB3,Post
1660,36.35,3.43,7.89,5.3,8,2011,R,OFB3,Post
1660,36.29,3.42,7.91,5.28,8,2011,R,OFB3,Post
1661,37.37,3.21,7.44,5.12,8,2011,R,OFB3,Post
1661,37.39,3.22,7.43,5.1,8,2011,R,OFB3,Post
1662,40.33,3.07,6.34,4.88,11,2003,R,PAS2,Pre
1662,40.33,3.05,6.33,4.87,11,2003,R,PAS2,Pre
1663,37.66,2.92,6.39,4.58,11,2003,R,PAS2,Pre
1663,37.65,2.94,6.4,4.57,11,2003,R,PAS2,Pre
1664,35.39,2.85,5.7,4.35,11,2003,R,PAS2,Pre
1664,35.4,2.83,5.68,4.38,11,2003,R,PAS2,Pre
1665,64.6,4.52,10.91,7.96,8,2003,R,PAS2,Pre
1665,64.61,4.51,10.91,7.98,8,2003,R,PAS2,Pre
1666,37.88,3.12,6.25,4.21,11,2003,R,PAS2,Pre
1666,37.88,3.09,6.24,4.21,11,2003,R,PAS2,Pre
1667,65.94,4.62,11.45,7.96,8,2003,R,PAS2,Pre
1667,65.95,4.61,11.42,7.97,8,2003,R,PAS2,Pre
1668,41.34,3.46,7.23,5.24,11,2003,R,PAS2,Pre
1668,41.35,3.44,7.23,5.28,11,2003,R,PAS2,Pre
1669,45.1,3.46,7.73,5.38,11,2003,R,PAS2,Pre
1669,45.11,3.47,7.72,5.39,11,2003,R,PAS2,Pre
1670,39.26,3.22,7.11,4.86,11,2003,R,PAS2,Pre
1670,39.28,3.22,7.13,4.87,11,2003,R,PAS2,Pre
1671,38.91,3.15,6.73,5.01,11,2003,R,PAS2,Pre
1671,38.91,3.17,6.72,5,11,2003,R,PAS2,Pre
1672,43.69,3.47,7.63,5.44,11,2003,R,PAS2,Pre
1672,43.67,3.48,7.64,5.43,11,2003,R,PAS2,Pre
1673,39.24,3.2,6.78,4.64,11,2003,R,PAS2,Pre
1673,39.27,3.21,6.79,4.62,11,2003,R,PAS2,Pre
1674,39.62,3.29,6.56,5,11,2003,R,PAS2,Pre
1674,39.65,3.26,6.53,4.98,11,2003,R,PAS2,Pre
1676,38.5,3.06,6.27,4.97,11,2003,R,PAS2,Pre
1676,38.51,3.08,6.28,4.94,11,2003,R,PAS2,Pre
1677,31.05,2.67,5.2,3.42,12,2003,R,PAS2,Pre
1677,31.06,2.67,5.19,3.45,12,2003,R,PAS2,Pre
1678,39.77,3.28,7.12,4.84,11,2003,R,PAS2,Pre
1678,39.77,3.28,7.12,4.82,11,2003,R,PAS2,Pre
1679,32.74,2.59,5.15,3.7,12,2003,R,PAS2,Pre
1679,32.75,2.54,5.14,3.7,12,2003,R,PAS2,Pre
1680,33.34,2.68,4.97,3.66,12,2003,R,PAS2,Pre
1680,33.37,2.66,4.99,3.65,12,2003,R,PAS2,Pre
1681,35.01,2.99,6.39,4.19,11,2003,R,PAS2,Pre
1681,35.01,2.96,6.37,4.17,11,2003,R,PAS2,Pre
1786,52.75,3.93,9.3,5.39,3,2011,R,PAS4,Post
1786,52.75,3.92,9.29,5.4,3,2011,R,PAS4,Post
1787,45.95,3.13,8.73,6.02,3,2011,R,PAS4,Post
1787,45.97,3.13,8.73,6.05,3,2011,R,PAS4,Post
1788,48.35,4.01,8.73,6.18,3,2011,R,PAS4,Post
1788,48.4,3.99,8.72,6.14,3,2011,R,PAS4,Post
1789,39.5,3.28,6.47,4.63,4,2011,R,PAS4,Post
1789,39.54,3.29,6.48,4.63,4,2011,R,PAS4,Post
1790,39.57,3.12,7.81,3.92,4,2011,R,PAS4,Post
1790,39.57,3.13,7.79,3.92,4,2011,R,PAS4,Post
1791,61.14,4.11,10.6,7.28,1,2011,R,PAS4,Post
1791,61.13,4.09,10.57,7.29,1,2011,R,PAS4,Post
1792,36.76,2.96,6.7,4.42,4,2011,R,PAS4,Post
1792,36.75,2.98,6.67,4.42,4,2011,R,PAS4,Post
1793,48.3,3.47,8.38,6.07,3,2011,R,PAS4,Post
1793,48.32,3.47,8.35,6.09,3,2011,R,PAS4,Post
1794,43.05,3.07,8.44,5.5,3,2011,R,PAS4,Post
1794,43.09,3.07,8.45,5.5,3,2011,R,PAS4,Post
1795,52.94,3.74,9.04,6.36,3,2011,R,PAS4,Post
1795,52.98,3.77,9.08,6.34,3,2011,R,PAS4,Post
1796,45.21,3.58,8.46,5.57,3,2011,R,PAS4,Post
1796,45.23,3.55,8.42,5.56,3,2011,R,PAS4,Post
1797,42.98,3.45,8,5.4,3,2011,R,PAS4,Post
1797,42.94,3.45,8.01,5.4,3,2011,R,PAS4,Post
1798,41.15,3.2,8.9,4.76,4,2011,R,PAS4,Post
1798,41.14,3.21,8.89,4.72,4,2011,R,PAS4,Post
1799,41.83,3.2,7.91,5.04,4,2011,R,PAS4,Post
1799,41.86,3.18,7.94,5.06,4,2011,R,PAS4,Post
1800,45.62,3.6,7.74,5.18,3,2011,R,PAS4,Post
1800,45.65,3.64,7.74,5.15,3,2011,R,PAS4,Post
1801,40.56,3.2,8.77,4.34,4,2011,R,PAS4,Post
1801,40.58,3.15,8.75,4.35,4,2011,R,PAS4,Post
1802,44.17,3.37,7.93,5.84,3,2011,R,PAS4,Post
1802,44.19,3.35,7.91,5.85,3,2011,R,PAS4,Post
1803,37.17,3.06,7,4.95,4,2011,R,PAS4,Post
1803,37.2,3.05,7,4.96,4,2011,R,PAS4,Post
1804,32.53,2.98,5.89,3.52,4,2011,R,PAS4,Post
1804,32.57,3,5.89,3.49,4,2011,R,PAS4,Post
1806,41.98,3.8,8.25,5.13,7,2011,R,PAS2,Post
1806,41.97,3.81,8.31,5.14,7,2011,R,PAS2,Post
1807,41.27,3.42,7.16,5.36,7,2011,R,PAS2,Post
1807,41.27,3.41,7.15,5.33,7,2011,R,PAS2,Post
1808,46.48,4.34,9.28,6.21,7,2011,R,PAS2,Post
1808,46.49,4.38,9.23,6.25,7,2011,R,PAS2,Post
1809,47.66,4.12,8.46,5.98,7,2011,R,PAS2,Post
1809,47.67,4.14,8.47,5.98,7,2011,R,PAS2,Post
1810,43.02,3.97,8.54,5.78,7,2011,R,PAS2,Post
1810,43.03,3.95,8.59,5.79,7,2011,R,PAS2,Post
1811,45.92,4.12,8.9,6.14,7,2011,R,PAS2,Post
1811,45.94,4.13,8.87,6.15,7,2011,R,PAS2,Post
1812,45.01,3.88,8.72,5.85,7,2011,R,PAS2,Post
1812,45.01,3.85,8.73,5.85,7,2011,R,PAS2,Post
1813,45.42,4,8.24,5.66,7,2011,R,PAS2,Post
1813,45.43,4.02,8.22,5.64,7,2011,R,PAS2,Post
1814,40.78,3.85,8.31,5.42,7,2011,R,PAS2,Post
1814,40.79,3.82,8.35,5.42,7,2011,R,PAS2,Post
1816,38.52,3.72,7.44,5.08,7,2011,R,PAS2,Post
1816,38.53,3.71,7.43,5.03,7,2011,R,PAS2,Post
1817,40.43,4.07,8.4,5.39,7,2011,R,PAS2,Post
1817,40.4,4.1,8.4,5.38,7,2011,R,PAS2,Post
1818,39.47,3.51,7.94,4.93,7,2011,R,PAS2,Post
1818,39.47,3.49,7.92,4.94,7,2011,R,PAS2,Post
1819,43.93,3.99,8.19,5.46,7,2011,R,PAS2,Post
1819,43.93,3.98,8.15,5.47,7,2011,R,PAS2,Post
1820,46.02,4.12,9.08,6.32,7,2011,R,PAS2,Post
1820,46.04,4.13,9.1,6.32,7,2011,R,PAS2,Post
1821,43.31,4.14,8.89,5.75,7,2011,R,PAS2,Post
1821,43.3,4.16,8.85,5.74,7,2011,R,PAS2,Post
1822,43.08,3.88,8.22,5.74,7,2011,R,PAS2,Post
1822,43.08,3.85,8.26,5.73,7,2011,R,PAS2,Post
1823,41.75,4.04,8.35,5.33,7,2011,R,PAS2,Post
1823,41.8,4.07,8.38,5.38,7,2011,R,PAS2,Post
1824,43.47,4.07,7.79,5.52,7,2011,R,PAS2,Post
1824,44.45,4.1,7.77,5.5,7,2011,R,PAS2,Post
1825,37.22,3.55,7.05,5.11,8,2011,R,PAS2,Post
1825,37.21,3.55,7.04,5.12,8,2011,R,PAS2,Post
1826,48.43,4.12,9.1,5.91,7,2011,R,PAS3,Post
1826,48.44,4.14,9.12,5.92,7,2011,R,PAS3,Post
1827,43.75,4.1,8.54,5.62,7,2011,R,PAS3,Post
1827,43.78,4.09,8.57,5.64,7,2011,R,PAS3,Post
1828,45.79,3.78,8.97,6.08,7,2011,R,PAS3,Post
1828,45.75,3.74,8.98,6.1,7,2011,R,PAS3,Post
1829,45.48,4.02,8.79,6.04,7,2011,R,PAS3,Post
1829,45.43,4.04,8.76,6.08,7,2011,R,PAS3,Post
1830,44.94,4.03,8.76,5.64,7,2011,R,PAS3,Post
1830,44.96,4.03,8.8,5.65,7,2011,R,PAS3,Post
1831,46.43,3.97,8.73,5.82,7,2011,R,PAS3,Post
1831,46.43,3.99,8.74,5.83,7,2011,R,PAS3,Post
1832,47.78,4.25,8.96,5.94,7,2011,R,PAS3,Post
1832,47.72,4.25,8.93,5.93,7,2011,R,PAS3,Post
1833,44.89,4.13,8.28,5.84,7,2011,R,PAS3,Post
1833,44.82,4.11,8.25,5.88,7,2011,R,PAS3,Post
1834,46.78,4.27,9.12,5.95,7,2011,R,PAS3,Post
1834,46.75,4.28,9.11,5.99,7,2011,R,PAS3,Post
1835,45.06,3.89,8.9,5.88,7,2011,R,PAS3,Post
1835,45.06,3.86,8.95,5.84,7,2011,R,PAS3,Post
1836,47.34,3.96,9.3,6.54,7,2011,R,PAS3,Post
1836,47.37,3.95,9.27,6.57,7,2011,R,PAS3,Post
1837,46.58,4.05,8.85,6.22,7,2011,R,PAS3,Post
1837,46.6,4.04,8.81,6.21,7,2011,R,PAS3,Post
1839,43.44,3.82,8.77,5.88,7,2011,R,PAS3,Post
1839,43.43,3.83,8.76,5.89,7,2011,R,PAS3,Post
1840,46.1,4.08,9.13,5.96,7,2011,R,PAS3,Post
1840,46.13,4.09,9.16,5.95,7,2011,R,PAS3,Post
1841,47.03,3.86,8.41,6.07,7,2011,R,PAS3,Post
1841,47.04,3.85,8.41,6.04,7,2011,R,PAS3,Post
1842,44.76,4.05,8.09,6.01,7,2011,R,PAS3,Post
1842,44.79,4.05,8.11,6.05,7,2011,R,PAS3,Post
1843,43.76,3.81,8.57,5.94,7,2011,R,PAS3,Post
1843,43.73,3.82,8.59,5.96,7,2011,R,PAS3,Post
1844,48.33,3.95,9.28,6.12,7,2011,R,PAS3,Post
1844,48.35,3.97,9.26,6.14,7,2011,R,PAS3,Post
1845,45.35,4.17,8.53,5.71,7,2011,R,PAS3,Post
1845,45.36,4.17,8.53,5.73,7,2011,R,PAS3,Post
1881,64.95,4.02,10.51,8.14,8,2011,R,PAS4,Post
1881,64.95,4.04,10.5,8.15,8,2011,R,PAS4,Post
1882,72.74,4.51,12.23,8.51,6,2011,R,PAS4,Post
1882,72.72,4.5,12.22,8.51,6,2011,R,PAS4,Post
1883,62.67,4.04,10.65,7.59,8,2011,R,PAS4,Post
1883,62.69,4.06,10.63,7.59,8,2011,R,PAS4,Post
1884,72.24,4.78,11.82,8.15,6,2011,R,PAS4,Post
1884,72.21,4.77,11.84,8.12,7,2011,R,PAS4,Post
1885,71.51,4.82,10.99,8.51,7,2011,R,PAS4,Post
1885,71.53,4.85,10.98,8.53,7,2011,R,PAS4,Post
1886,54.81,3.85,8.79,7.42,9,2011,R,PAS4,Post
1886,54.84,3.83,8.75,7.44,9,2011,R,PAS4,Post
1887,79.78,5,12.34,9.43,5,2011,R,PAS4,Post
1887,79.78,5.04,12.32,9.41,5,2011,R,PAS4,Post
1888,76.4,4.97,11.66,8.69,6,2011,R,PAS4,Post
1888,76.38,4.96,11.66,8.69,6,2011,R,PAS4,Post
1889,68.45,4.58,12.13,8.87,7,2011,R,PAS4,Post
1889,68.47,4.6,12.13,8.89,7,2011,R,PAS4,Post
1890,51.7,3.65,8.48,5.86,9,2011,R,PAS4,Post
1890,51.7,3.62,8.48,5.84,9,2011,R,PAS4,Post
1891,66.57,4.82,11.66,7.99,7,2011,R,PAS4,Post
1891,66.57,4.86,11.67,7.97,7,2011,R,PAS4,Post
1892,61.76,4.19,10.6,7.61,8,2011,R,PAS4,Post
1892,61.79,4.18,10.59,7.65,8,2011,R,PAS4,Post
1893,68.85,4.81,11.51,8.19,7,2011,R,PAS4,Post
1893,68.87,4.83,11.53,8.14,7,2011,R,PAS4,Post
1894,65.53,4.17,11,8.04,8,2011,R,PAS4,Post
1894,65.58,4.18,11.05,8.04,8,2011,R,PAS4,Post
1895,60.02,4.52,10.31,7.93,8,2011,R,PAS4,Post
1895,60.04,4.53,10.32,7.95,8,2011,R,PAS4,Post
1896,54.79,3.77,9.3,6.67,9,2011,R,PAS4,Post
1896,54.78,3.77,9.29,6.64,9,2011,R,PAS4,Post
1897,44.51,3.18,6.85,5.02,10,2011,R,PAS4,Post
1897,44.52,3.14,6.86,5.04,10,2011,R,PAS4,Post
1898,59.91,4.29,10.2,7.6,8,2011,R,PAS4,Post
1898,59.9,4.31,10.17,7.59,8,2011,R,PAS4,Post
1899,57.03,4.2,9.69,7.31,9,2011,R,PAS3,Post
1899,57.04,4.18,9.65,7.31,9,2011,R,PAS3,Post
1900,48.21,3.52,8.73,6.57,10,2011,R,PAS3,Post
1900,48.2,3.55,8.72,6.54,10,2011,R,PAS3,Post
1901,65.31,4.59,10.43,7.92,8,2011,R,PAS3,Post
1901,65.28,4.58,10.44,7.91,8,2011,R,PAS3,Post
1902,58.79,4.31,10.41,7.76,9,2011,R,PAS3,Post
1902,58.81,4.31,10.41,7.74,9,2011,R,PAS3,Post
1903,41.12,3.33,5.97,5.06,10,2011,R,PAS3,Post
1903,41.11,3.36,5.95,5.1,10,2011,R,PAS3,Post
1904,36.57,2.72,6.47,4.46,11,2011,R,PAS3,Post
1904,36.55,2.77,6.41,4.44,11,2011,R,PAS3,Post
1905,64.36,4.54,11.05,8.17,8,2011,R,PAS3,Post
1905,64.35,4.54,11.04,8.16,8,2011,R,PAS3,Post
1906,64.73,4.2,11.78,7.93,8,2011,R,PAS3,Post
1906,63.75,4.17,11.77,7.92,8,2011,R,PAS3,Post
1907,46.43,3.37,7.65,5.51,10,2011,R,PAS3,Post
1907,46.45,3.36,7.63,5.56,10,2011,R,PAS3,Post
1908,66.61,4.72,10.77,8.09,7,2011,R,PAS3,Post
1908,66.6,4.72,10.78,8.06,7,2011,R,PAS3,Post
1909,64.49,4.34,11.17,7.57,8,2011,R,PAS3,Post
1909,64.44,4.35,11.19,7.57,8,2011,R,PAS3,Post
1910,55.79,4.04,9.54,6.71,9,2011,R,PAS3,Post
1910,55.79,4.07,9.52,6.71,9,2011,R,PAS3,Post
1911,58.18,4.28,9.33,7.02,9,2011,R,PAS3,Post
1911,58.14,4.26,9.32,7.04,9,2011,R,PAS3,Post
1912,55.74,4.11,10.03,7.11,9,2011,R,PAS3,Post
1912,55.77,4.12,10.05,7.12,9,2011,R,PAS3,Post
1915,64.48,4.31,11.84,8.35,8,2011,R,PAS3,Post
1915,64.47,4.3,11.81,8.36,8,2011,R,PAS3,Post
1916,53.95,3.8,9.23,6.48,9,2011,R,PAS3,Post
1916,53.94,3.82,9.21,6.47,9,2011,R,PAS3,Post
1917,63.16,4.64,10.98,7.72,8,2011,R,PAS3,Post
1917,63.13,4.69,10.98,7.69,8,2011,R,PAS3,Post
1918,37.5,3.01,6.65,4.46,11,2011,R,PAS3,Post
1918,37.55,3.03,6.61,4.45,11,2011,R,PAS3,Post
1919,35.93,2.91,6.73,4.42,11,2011,R,OFB2,Post
1919,35.92,2.9,6.75,4.43,11,2011,R,OFB2,Post
1920,34.75,2.95,6.73,4.15,11,2011,R,OFB2,Post
1920,34.74,2.93,6.72,4.13,11,2011,R,OFB2,Post
1921,48.95,3.68,8,5.28,10,2011,R,OFB2,Post
1921,48.97,3.68,8,5.26,10,2011,R,OFB2,Post
2036,41.64,4,8.01,4.83,5,2012,R,OFB3,Post
2036,41.65,4.01,8.02,4.82,5,2012,R,OFB3,Post
2037,41.4,4.14,8.56,5.96,5,2012,R,OFB3,Post
2037,41.43,4.14,8.54,5.99,5,2012,R,OFB3,Post
2038,39.85,3.62,8.19,5.02,5,2012,R,OFB3,Post
2038,39.89,3.61,8.15,5.05,5,2012,R,OFB3,Post
2039,57.47,4.46,10.37,6.84,3,2012,R,OFB3,Post
2039,57.48,4.45,10.39,6.82,3,2012,R,OFB3,Post
2040,44.86,4.07,8.42,5.7,5,2012,R,OFB3,Post
2040,44.89,4.04,8.4,5.73,5,2012,R,OFB3,Post
2041,39.51,3.67,7.43,4.97,5,2012,R,OFB3,Post
2041,39.54,3.69,7.41,4.95,5,2012,R,OFB3,Post
2042,47.99,4.04,8.92,6.08,4,2012,R,OFB3,Post
2042,47.96,4,8.9,6.07,4,2012,R,OFB3,Post
2043,40.26,3.93,7.95,5.39,5,2012,R,OFB3,Post
2043,40.27,3.93,7.96,5.36,5,2012,R,OFB3,Post
2044,43.03,3.72,8.62,5.74,5,2012,R,OFB3,Post
2044,43.01,3.74,8.62,5.71,5,2012,R,OFB3,Post
2045,40.95,4.02,7.68,5.07,5,2012,R,OFB3,Post
2045,40.92,4.06,7.72,5.08,5,2012,R,OFB3,Post
2046,41.39,4.05,8.32,5.28,5,2012,R,OFB3,Post
2046,41.39,4.03,8.3,5.3,5,2012,R,OFB3,Post
2048,39.55,3.64,7.87,5.32,5,2012,R,OFB3,Post
2048,39.56,3.64,7.86,5.31,5,2012,R,OFB3,Post
2049,38.35,3.86,7.45,4.9,5,2012,R,OFB3,Post
2049,38.38,3.85,7.46,4.88,5,2012,R,OFB3,Post
2050,41.86,3.96,8.15,5.21,5,2012,R,OFB3,Post
2050,41.87,3.93,8.18,5.23,5,2012,R,OFB3,Post
2051,41.91,4.04,8.1,5.63,5,2012,R,OFB3,Post
2051,41.97,4.06,8.08,5.63,5,2012,R,OFB3,Post
2052,37.56,3.83,8.23,5.27,5,2012,R,OFB3,Post
2052,37.55,3.83,8.22,5.25,5,2012,R,OFB3,Post
2053,38.71,3.76,7.78,5.24,5,2012,R,OFB3,Post
2053,38.73,3.73,7.75,5.25,5,2012,R,OFB3,Post
2054,42.92,3.88,8.18,5.21,5,2012,R,OFB3,Post
2054,42.94,3.9,8.18,5.2,5,2012,R,OFB3,Post
2055,40.41,3.57,8.1,5.2,5,2012,R,OFB3,Post
2055,40.39,3.57,8.11,5.2,5,2012,R,OFB3,Post
2056,48.48,4.21,9.46,6.04,4,2012,R,PAS4,Post
2056,48.47,4.24,9.48,6.09,4,2012,R,PAS4,Post
2057,47.23,4.02,9.02,6.11,4,2012,R,PAS4,Post
2057,47.23,4.03,9.05,6.11,4,2012,R,PAS4,Post
2058,49.62,4.19,9.43,6.13,4,2012,R,PAS4,Post
2058,49.6,4.19,9.45,6.13,4,2012,R,PAS4,Post
2059,46.06,3.92,8.68,5.88,5,2012,R,PAS4,Post
2059,46.04,3.95,8.68,5.85,5,2012,R,PAS4,Post
2060,43.64,3.74,7.98,5.07,5,2012,R,PAS4,Post
2060,43.67,3.77,7.99,5.06,5,2012,R,PAS4,Post
2061,41.06,3.65,7.65,4.73,5,2012,R,PAS4,Post
2061,41.05,3.64,7.69,4.79,5,2012,R,PAS4,Post
2062,42.62,3.68,8.25,5.54,5,2012,R,PAS4,Post
2062,42.6,3.68,8.25,5.53,5,2012,R,PAS4,Post
2063,49.22,4.14,9.12,5.93,4,2012,R,PAS4,Post
2063,49.2,4.17,9.13,5.92,4,2012,R,PAS4,Post
2064,52.57,4.18,9.6,6.45,4,2012,R,PAS4,Post
2064,52.59,4.19,9.57,6.47,4,2012,R,PAS4,Post
2065,45.66,3.89,8.53,5.87,5,2012,R,PAS4,Post
2065,45.68,3.84,8.52,5.86,5,2012,R,PAS4,Post
2066,52.55,3.98,9.75,6.64,4,2012,R,PAS4,Post
2066,52.54,3.95,9.79,6.64,4,2012,R,PAS4,Post
2067,46.95,4.14,9.63,6.17,4,2012,R,PAS4,Post
2067,46.98,4.13,9.65,6.13,4,2012,R,PAS4,Post
2068,48.9,3.87,8.94,6.15,4,2012,R,PAS4,Post
2068,48.92,3.84,8.92,6.14,4,2012,R,PAS4,Post
2069,46.52,4.35,9.17,5.74,4,2012,R,PAS4,Post
2069,46.55,4.33,9.18,5.78,4,2012,R,PAS4,Post
2070,43.05,3.9,8.06,5.31,5,2012,R,PAS4,Post
2070,43.09,3.89,8.09,5.33,5,2012,R,PAS4,Post
2071,47.33,4.08,8.61,5.99,4,2012,R,PAS4,Post
2071,47.35,4.09,8.6,5.95,4,2012,R,PAS4,Post
2072,47.75,4.18,9.54,6.47,4,2012,R,PAS4,Post
2072,47.72,4.15,9.56,6.48,4,2012,R,PAS4,Post
2073,41.56,3.59,7.78,5.22,5,2012,R,PAS4,Post
2073,41.59,3.57,7.76,5.2,5,2012,R,PAS4,Post
2074,41.3,3.98,8.09,5.37,5,2012,R,PAS4,Post
2074,41.32,3.95,8.1,5.33,5,2012,R,PAS4,Post
2075,43.36,4.05,8.09,5.57,5,2012,R,PAS4,Post
2075,43.35,4.07,8.1,5.55,5,2012,R,PAS4,Post
2076,39.31,3.72,7.7,5.05,5,2012,R,PAS3,Post
2076,39.3,3.71,7.74,5.04,5,2012,R,PAS3,Post
2077,39.41,3.52,7.98,5.23,5,2012,R,PAS3,Post
2077,39.41,3.51,7.99,5.29,5,2012,R,PAS3,Post
2078,41.99,3.81,8.36,5.13,5,2012,R,PAS3,Post
2078,41.99,3.83,8.36,5.17,5,2012,R,PAS3,Post
2079,45.5,4.19,8.82,5.94,5,2012,R,PAS3,Post
2079,45.52,4.18,8.83,5.93,5,2012,R,PAS3,Post
2080,49.49,4.17,9.21,5.61,4,2012,R,PAS3,Post
2080,49.5,4.18,9.21,5.63,4,2012,R,PAS3,Post
2081,40.56,3.74,7.41,4.91,5,2012,R,PAS3,Post
2081,40.59,3.79,7.4,4.94,5,2012,R,PAS3,Post
2082,40.27,3.63,7.7,4.9,5,2012,R,PAS3,Post
2082,40.28,3.61,7.73,4.94,5,2012,R,PAS3,Post
2083,43.13,3.78,8.37,5.51,5,2012,R,PAS3,Post
2083,43.17,3.78,8.34,5.53,5,2012,R,PAS3,Post
2084,39.84,3.66,8.14,5.12,5,2012,R,PAS3,Post
2084,39.83,3.65,8.13,5.13,5,2012,R,PAS3,Post
2085,45.46,4.03,8.8,5.71,5,2012,R,PAS3,Post
2085,45.47,4.04,8.78,5.73,5,2012,R,PAS3,Post
2086,45.76,3.91,8.76,5.52,5,2012,R,PAS3,Post
2086,45.73,3.91,8.79,5.53,5,2012,R,PAS3,Post
2087,40,3.3,7.7,4.65,5,2012,R,PAS3,Post
2087,39.97,3.29,7.68,4.66,5,2012,R,PAS3,Post
2088,42.51,3.77,8.12,5.16,5,2012,R,PAS3,Post
2088,42.54,3.73,8.12,5.18,5,2012,R,PAS3,Post
2089,43.58,3.98,8.65,5.75,5,2012,R,PAS3,Post
2089,43.6,3.93,8.64,5.76,5,2012,R,PAS3,Post
2090,38.97,3.71,7.78,4.71,5,2012,R,PAS3,Post
2090,38.97,3.73,7.77,4.72,5,2012,R,PAS3,Post
2091,43.14,4,8.22,5.31,5,2012,R,PAS3,Post
2091,43.16,3.96,8.27,5.34,5,2012,R,PAS3,Post
2092,38.45,3.64,7.22,4.43,5,2012,R,PAS3,Post
2092,38.47,3.66,7.22,4.46,5,2012,R,PAS3,Post
2093,39.76,3.5,7.64,4.86,5,2012,R,PAS3,Post
